id,naam,dgl_loc,lengte,wegtype,meetgeg,ref_begin,ref_eind,ref_loc,length_km,geometry_wkt,sensor_uri,sensor_type,centroid_lon,centroid_lat
4737,0011hrr0266ra0,RWS01_MONIBAS_0011hrr0266ra0,342.0,H,4,14209,14210,14211,0.3424930425370081,"LINESTRING (5.211488199312927 52.25225696923651, 5.2115631 52.2521325, 5.2117383 52.251839, 5.2126027 52.2504296, 5.212871 52.2499638, 5.2130451 52.249687, 5.2131269 52.2495519, 5.213236927066872 52.24937200438282)",sensor:meetvak_136,MeasurementSection,5.2123627129479155,52.25081453225163
5816,4341hrl0019ra0,RWS01_MONIBAS_4341hrl0019ra0,445.0,H,4,17446,17447,17448,0.44546871451682946,"LINESTRING (4.439593813216133 52.15329157569356, 4.439550877562254 52.153249230931536, 4.439467148841519 52.15317256649873, 4.439311571384624 52.15307048068784, 4.439093155001597 52.1529394158085, 4.438719102112805 52.15271374461717, 4.438533729686942 52.1525271574282, 4.438069343982474 52.15227120743777, 4.437435792925632 52.15193407252875, 4.43657638265841 52.151511141293945, 4.43620118943296 52.15133646258061, 4.435619702135943 52.15107630212937, 4.435044372556893 52.15083398384426, 4.434802518779064 52.150733777556276, 4.434697575000225 52.15069178321534)",sensor:meetvak_137,MeasurementSection,4.437207503438991,52.15188555144179
4736,0021hrr0614ra0,RWS01_MONIBAS_0021hrr0614ra0,722.0,H,4,14206,14207,14208,0.722667072185709,"LINESTRING (5.075348136349653 52.08613573327728, 5.075494 52.0854199, 5.0756951 52.0840065, 5.0757148 52.0832556, 5.0757082 52.0825051, 5.0756972 52.0822325, 5.0756694 52.081794, 5.0755854 52.0811213, 5.0755472 52.0808491, 5.0754975 52.0805287, 5.0754444 52.0802948, 5.0753125 52.0797092, 5.075301947224077 52.079664785404745)",sensor:meetvak_138,MeasurementSection,5.075584003692604,52.0828979644705
4735,0501hrr1985ra0,RWS01_MONIBAS_0501hrr1985ra0,591.0,H,4,14203,14204,14205,0.5919043609511049,"LINESTRING (5.999228035505785 52.14501599987585, 6.000602 52.1458046, 6.0038985 52.1477612, 6.0045406 52.1481439, 6.005462523632344 52.1487023426112)",sensor:meetvak_139,MeasurementSection,6.002352160908809,52.146847485122045
4734,0501hrl1924ra0,RWS01_MONIBAS_0501hrl1924ra0,650.0,H,4,14200,14201,14202,0.6508131323167801,"LINESTRING (5.954409704883439 52.10316261293191, 5.9543195 52.1028072, 5.9541083 52.1021571, 5.9538375 52.1015581, 5.9536925 52.1012597, 5.9534991 52.1008774, 5.95311 52.1001983, 5.9528189 52.09972, 5.9525435 52.099275, 5.9522138 52.0987434, 5.95183 52.0981, 5.951545289781365 52.09759834872707)",sensor:meetvak_140,MeasurementSection,5.953103724576398,52.10032294829179
4733,0581hrr0518ra0,RWS01_MONIBAS_0581hrr0518ra0,1148.0,H,4,14197,14198,14199,1.1487098302439567,"LINESTRING (4.888528643996407 51.55863886752423, 4.8873708 51.5587799, 4.8862251 51.558894, 4.8852447 51.5589724, 4.883746 51.559066, 4.8823801 51.5591259, 4.8806977 51.5591667, 4.8798089 51.559163, 4.8784876 51.5591486, 4.8772288 51.5591108, 4.875436 51.5590139, 4.8743641 51.5589453, 4.873299 51.5588513, 4.872061363864423 51.55872647709784)",sensor:meetvak_141,MeasurementSection,4.880297285653698,51.559002922354686
4732,0120vwx0590ra0,RWS01_MONIBAS_0120vwx0590ra0,686.0,H,4,14194,14195,14196,0.6864448418077628,"LINESTRING (5.09063898775667 52.06110885015569, 5.0914921 52.0610314, 5.0919541 52.0609754, 5.0930694 52.0608737, 5.0941815 52.0607925, 5.0946624 52.0607489, 5.0953618 52.0606843, 5.1000952 52.0602402, 5.10053808404656 52.06019926892457)",sensor:meetvak_142,MeasurementSection,5.095588576440388,52.060655742741154
4731,0271hrr0016ra0,RWS01_MONIBAS_0271hrr0016ra0,639.0,H,4,14191,14192,14193,0.6399013855327771,"LINESTRING (4.825674298088742 51.552192722151716, 4.825612901124067 51.55220920362766, 4.825028201123486 51.55241530362779, 4.824531001122994 51.552649803627936, 4.824081701122551 51.55289650362814, 4.82378420112226 51.55310480362823, 4.823368501121857 51.55345170362847, 4.823077601121577 51.553760303628685, 4.82286110112137 51.55408640362891, 4.822498901121032 51.55467230362926, 4.822072501120637 51.55540710362976, 4.821731901120324 51.55608310363018, 4.821266783555492 51.55702842182721)",sensor:meetvak_143,MeasurementSection,4.823109880254931,51.554236415130504
4730,0270vwt0562ra0,RWS01_MONIBAS_0270vwt0562ra0,591.0,H,4,14188,14189,14190,0.5915772645007017,"LINESTRING (5.103090275963543 51.97263824904861, 5.1032194 51.9726586, 5.1036676 51.9727625, 5.1041367 51.9729276, 5.1044555 51.9730714, 5.1048431 51.9732938, 5.1050424 51.9734486, 5.1053105 51.9737091, 5.1054871 51.9739422, 5.1056389 51.974193, 5.1056946 51.9744483, 5.1057207 51.9747741, 5.1056931 51.9750209, 5.1055953 51.9753355, 5.105463 51.9755879, 5.1051995 51.9759025, 5.1047374 51.9762682, 5.1041783 51.9765799, 5.103787036809429 51.97676369184528)",sensor:meetvak_144,MeasurementSection,5.104803856336964,51.97453721812594
4729,0321hrr0630ra0,RWS01_MONIBAS_0321hrr0630ra0,2461.0,H,4,14185,14186,14187,2.4618152359260774,"LINESTRING (5.823716322375087 53.09042232643825, 5.8236225 53.0906773, 5.8235259 53.0909285, 5.8230472 53.0920774, 5.8225817 53.0930829, 5.8220772 53.0940822, 5.8220224 53.0941883, 5.8216997 53.0947758, 5.8210379 53.0959403, 5.8203696 53.0970017, 5.8201303 53.0973488, 5.8190963 53.098902, 5.8182738 53.1002836, 5.8177308 53.1012055, 5.8171034 53.102441, 5.8167269 53.1032415, 5.8163762 53.1040383, 5.8159534 53.1051243, 5.81584 53.1054013, 5.8152097 53.1072458, 5.8149307 53.1081242, 5.8144172 53.10938, 5.8139623 53.1104158, 5.813379 53.1116085, 5.81337648223614 53.111613358921986)",sensor:meetvak_145,MeasurementSection,5.818334812062807,53.10091609952381
4728,0581hrl0297ra0,RWS01_MONIBAS_0581hrl0297ra0,1095.0,H,4,14182,14183,14184,1.0950904091197224,"LINESTRING (5.179242173143281 51.53551770029076, 5.1813962 51.5349098, 5.1834707 51.5343088, 5.1869058 51.5333241, 5.1879036 51.5330346, 5.1881749 51.532953, 5.1883824 51.532894, 5.19358163917317 51.5314057264023)",sensor:meetvak_146,MeasurementSection,5.186412493550273,51.53346378834691
4727,0021hrr2552rb0,RWS01_MONIBAS_0021hrr2552rb0,492.0,H,4,14179,14180,14181,0.49299100374164356,"LINESTRING (5.711686732625156 50.85687586987167, 5.711615501994921 50.8568063031383, 5.711477301994777 50.85665130313822, 5.711336101994624 50.85644680313808, 5.711194501994473 50.85624300313794, 5.711029501994295 50.85594740313771, 5.710926601994183 50.85570240313754, 5.710836101994082 50.85547680313742, 5.710780501994022 50.85530420313727, 5.710730101993962 50.85511150313714, 5.710654701993874 50.854806603136915, 5.710621601993835 50.85464020313679, 5.710601501993806 50.85441290313665, 5.710606301993793 50.85390300313626, 5.710623501993775 50.852899303135565, 5.710633175463962 50.85256358303088)",sensor:meetvak_147,MeasurementSection,5.710848676172259,50.85481329640059
4726,0011hrl1062ra0,RWS01_MONIBAS_0011hrl1062ra0,400.0,H,4,14176,14177,14178,0.4009597864194532,"LINESTRING (6.204644362296589 52.23576904704015, 6.204203502534342 52.23573010403654, 6.202656702532797 52.235598304036486, 6.201103402531247 52.23547780403649, 6.199680802529829 52.235381504036475, 6.198819572634749 52.23532803228546)",sensor:meetvak_148,MeasurementSection,6.201733054915923,52.23553407100235
4725,0121hrr1199ra0,RWS01_MONIBAS_0121hrr1199ra0,400.0,H,4,14173,14174,14175,0.4005448421982103,"LINESTRING (5.805121623156977 52.02304884210204, 5.8082924 52.0235101, 5.8091484 52.0236298, 5.810800235620126 52.02387843462786)",sensor:meetvak_149,MeasurementSection,5.80796126757078,52.023461376065136
4724,0021hrr1684ra0,RWS01_MONIBAS_0021hrr1684ra0,350.0,H,4,14170,14171,14172,0.3504890687859846,"LINESTRING (5.479780053611106 51.405281723710694, 5.4802213 51.405268, 5.4810769 51.4052408, 5.4832622 51.4051696, 5.484810672678118 51.40512178399777)",sensor:meetvak_150,MeasurementSection,5.482295350822952,51.40520136131116
4723,0121hrr1444ra0,RWS01_MONIBAS_0121hrr1444ra0,350.0,H,4,14167,14168,14169,0.3509416335005571,"LINESTRING (6.103525954677743 51.932027335839805, 6.103531602425605 51.93202460385297, 6.103807202425878 51.93189130385283, 6.107544451379106 51.93008352576512)",sensor:meetvak_151,MeasurementSection,6.105535205370694,51.93105543564491
4722,0501hrl1497ra0,RWS01_MONIBAS_0501hrl1497ra0,452.0,H,4,14164,14165,14166,0.452042951665918,"LINESTRING (5.726639550051373 51.8708895191808, 5.722679994749456 51.86764905625037)",sensor:meetvak_152,MeasurementSection,5.724659772400415,51.869269287715575
4721,0021hrr1346ra0,RWS01_MONIBAS_0021hrr1346ra0,306.0,H,4,14161,14162,14163,0.3069919963693191,"LINESTRING (5.362885684007385 51.55336572560602, 5.363269001667682 51.5529938036243, 5.365238295038471 51.55102838339626)",sensor:meetvak_153,MeasurementSection,5.364064205731981,51.5521993066185
5815,0221hrl0141ra0,RWS01_MONIBAS_0221hrl0141ra0,636.0,H,4,17443,17444,17445,0.6363551231088823,"LINESTRING (4.661769304176707 52.4803216665186, 4.6616613 52.4802862, 4.6615224 52.4802393, 4.6610771 52.4800825, 4.6608047 52.4799794, 4.6604388 52.4798309, 4.6601517 52.4797043, 4.6598986 52.4795822, 4.6596254 52.4794446, 4.6593548 52.4792995, 4.6590494 52.4791225, 4.6587642 52.4789379, 4.6585793 52.4788164, 4.6584613 52.4787327, 4.658344 52.4786465, 4.6581279 52.4784773, 4.6579342 52.4783186, 4.6577535 52.478156, 4.6575346 52.477958, 4.6573468 52.4777746, 4.6570171 52.4774358, 4.6567829 52.4771951, 4.6562021 52.4765917, 4.6561152 52.4765014, 4.6559283 52.4763056, 4.655721355158367 52.47608823024043)",sensor:meetvak_154,MeasurementSection,4.658539353823904,52.478511682104994
4720,0021hrr1198ra0,RWS01_MONIBAS_0021hrr1198ra0,620.0,H,4,14158,14159,14160,0.6207151312040311,"LINESTRING (5.318844401627481 51.67072840370224, 5.31776110162638 51.67048260370212, 5.316522901625118 51.670212603701955, 5.315527601624106 51.67001700370183, 5.314797601623364 51.66987240370171, 5.314013901622566 51.66972760370167, 5.313400301621944 51.66961470370161, 5.312786701621318 51.66949190370152, 5.312273401620795 51.66938570370148, 5.311770801620282 51.66927630370139, 5.311135901619637 51.66912220370127, 5.310652501619146 51.66899670370123, 5.310361417068465 51.66891925363498)",sensor:meetvak_155,MeasurementSection,5.31459929988624,51.66983855266173
4719,0021hrr1192ra1,RWS01_MONIBAS_0021hrr1192ra1,603.0,H,4,14155,14156,14157,0.6039159817883782,"LINESTRING (5.326523773261206 51.67342484504507, 5.321673201630372 51.671579803702784, 5.321146801629832 51.67139780370268, 5.320664201629341 51.671237603702565, 5.320117601628779 51.671076703702475, 5.319553301628205 51.67091440370237, 5.318937619327112 51.67075286233941)",sensor:meetvak_156,MeasurementSection,5.3227534320705825,51.67202022194637
4718,0021hrr1143ra0,RWS01_MONIBAS_0021hrr1143ra0,355.0,H,4,14152,14153,14154,0.3559872430297803,"LINESTRING (5.345964142752697 51.70846702853465, 5.34681250165717 51.70765880372593, 5.347573601657903 51.70686190372539, 5.348238801658545 51.70611600372493, 5.348567170233078 51.70570873136187)",sensor:meetvak_157,MeasurementSection,5.3472991583230645,51.70711921822481
4717,0091hrr0546ra0,RWS01_MONIBAS_0091hrr0546ra0,540.0,H,4,14149,14150,14151,0.5401341497881378,"LINESTRING (4.688277595761179 52.48051147452044, 4.688440101031695 52.48074560420529, 4.688951301032246 52.48157140420573, 4.689810701033166 52.48278080420644, 4.690461301033859 52.483641704206946, 4.691190001034629 52.484521404207456, 4.691539405248854 52.4849345854752)",sensor:meetvak_158,MeasurementSection,4.689850155192557,52.48276587122798
4716,0021hrr0754ra0,RWS01_MONIBAS_0021hrr0754ra0,335.0,H,4,14146,14147,14148,0.3357954458978415,"LINESTRING (5.109446163020658 51.96950607004651, 5.1103102 51.9686478, 5.112037436444377 51.96694723936641)",sensor:meetvak_159,MeasurementSection,5.110740536191472,51.96822537702283
4715,0271hrl0139ra0,RWS01_MONIBAS_0271hrl0139ra0,599.0,H,4,14143,14144,14145,0.5991581715720008,"LINESTRING (4.88233159780451 51.64973030855013, 4.8824193011859 51.64860300369101, 4.882525801185935 51.64705230368999, 4.88272260118601 51.64435030368821)",sensor:meetvak_160,MeasurementSection,4.8825283608594265,51.64704040539886
4714,0501hrr2034ra1,RWS01_MONIBAS_0501hrr2034ra1,423.0,H,4,14140,14141,14142,0.4237975918278903,"LINESTRING (6.025743364916981 52.18287607896498, 6.0256527 52.1830295, 6.0245585 52.1848601, 6.0244292 52.1853031, 6.0243266 52.1855371, 6.024218 52.1857772, 6.0239806 52.1862684, 6.02386912905 52.18649995258632)",sensor:meetvak_161,MeasurementSection,6.024755159149119,52.18466209576046
4713,0351hrl0545ra0,RWS01_MONIBAS_0351hrl0545ra0,631.0,H,4,14137,14138,14139,0.6316843584687751,"LINESTRING (6.729653958906773 52.29287058427977, 6.728951003056348 52.29335260405032, 6.726492203053942 52.295001804051424, 6.723405903050925 52.29706020405277)",sensor:meetvak_162,MeasurementSection,6.726533473182346,52.29497064536559
4712,0121hrl0271ra0,RWS01_MONIBAS_0121hrl0271ra0,383.0,H,4,14134,14135,14136,0.3830000003390476,"LINESTRING (4.664235013233883 52.02482073616942, 4.66406395350593 52.02477480903789, 4.659395399895439 52.023541160277965, 4.659106225617688 52.0234644473281)",sensor:meetvak_163,MeasurementSection,4.661670671660423,52.02414239644111
4711,0021hrr0669ra0,RWS01_MONIBAS_0021hrr0669ra0,450.0,H,4,14131,14132,14133,0.45086629181748633,"LINESTRING (5.063921442021174 52.037319939719424, 5.0638387 52.0353406, 5.0638114 52.0345868, 5.0637818 52.0337682, 5.063761669796692 52.033268723624424)",sensor:meetvak_164,MeasurementSection,5.063839613200965,52.03529440808938
4710,0021hrr0510ra0,RWS01_MONIBAS_0021hrr0510ra0,588.0,H,4,14128,14129,14130,0.5889648556535869,"LINESTRING (4.991253021602875 52.159326660428626, 4.991578101319058 52.158893704013295, 4.992667901320082 52.15743780401239, 4.993475301320845 52.156360304011734, 4.994057401321391 52.155578004011254, 4.994627701321927 52.15479240401076, 4.994825320688507 52.15451076273221)",sensor:meetvak_165,MeasurementSection,4.9930480742833785,52.156925232700516
4709,0101hrr0244ra0,RWS01_MONIBAS_0101hrr0244ra0,452.0,H,4,14125,14126,14127,0.45291715745461975,"LINESTRING (4.842313085335028 52.367829763553594, 4.842269 52.369119, 4.8422501 52.3697703, 4.8422178 52.3707434, 4.8422034 52.3712562, 4.842213 52.371762, 4.842218997584474 52.371899607843766)",sensor:meetvak_166,MeasurementSection,4.842249385657185,52.36986460796499
4708,0020vwz0628ra0,RWS01_MONIBAS_0020vwz0628ra0,446.0,H,4,14122,14123,14124,0.4469513827591643,"LINESTRING (5.073831491419801 52.07359942683111, 5.0738756 52.0737142, 5.0740115 52.074052, 5.0740594 52.0741796, 5.0741694 52.0744625, 5.0743017 52.0747707, 5.0745637 52.0754016, 5.0746698 52.0756631, 5.0750096 52.0764573, 5.075207 52.0770895, 5.0752628 52.0772032, 5.0753283 52.0773169, 5.0754013 52.0774182, 5.075452920413184 52.07748543539867)",sensor:meetvak_167,MeasurementSection,5.074622281300482,52.075555349862995
4707,0021hrl2535ra1,RWS01_MONIBAS_0021hrl2535ra1,710.0,H,4,14119,14120,14121,0.7105198625380471,"LINESTRING (5.728544002012564 50.86877210314655, 5.728909002012939 50.86893210314666, 5.72924560201329 50.869122903146824, 5.729479502013533 50.869255503146896, 5.729914802013985 50.86952800314706, 5.730704302014807 50.870068903147455, 5.730971102015085 50.87025630314757, 5.73116850201529 50.87039480314767, 5.731389002015518 50.87055490314778, 5.731649102015791 50.8707228031479, 5.731945402016097 50.870913203148014, 5.732117202016276 50.8710139031481, 5.732288902016455 50.87110730314814, 5.732458602016632 50.8711994031482, 5.732784402016968 50.871369003148324, 5.732947102017134 50.87144050314838, 5.733185302017382 50.871550303148446, 5.733480202017684 50.87166630314853, 5.733817902018035 50.8717955031486, 5.734101102018326 50.871902403148695, 5.735263002019519 50.872320903148946, 5.736160602020446 50.872649503149184, 5.736366812253868 50.87272734988039)",sensor:meetvak_168,MeasurementSection,5.732366078199172,50.87092994807523
4706,0501hrl0976ra0,RWS01_MONIBAS_0501hrl0976ra0,272.0,H,4,14116,14117,14118,0.2724334411943658,"LINESTRING (5.475481257383069 51.49923577569737, 5.475435501778981 51.49906090358691, 5.475302001778838 51.49878870358668, 5.475169201778692 51.49852920358652, 5.474978501778489 51.498248103586334, 5.474753901778254 51.497992603586155, 5.474512901778 51.49777490358604, 5.474348301777829 51.497630903585936, 5.47417520177765 51.4974937035858, 5.473959401777426 51.49735020358577, 5.473728701777186 51.49721210358565, 5.473601082462841 51.497143136655446)",sensor:meetvak_169,MeasurementSection,5.4746854400604,51.4980661011023
4705,0071hrl0103ra0,RWS01_MONIBAS_0071hrl0103ra0,565.0,H,4,14113,14114,14115,0.565043490296559,"LINESTRING (4.890703401233832 52.492073304211736, 4.88367893420047 52.489352501946044)",sensor:meetvak_170,MeasurementSection,4.887191167717151,52.49071290307889
5814,0011hrr0427ra0,RWS01_MONIBAS_0011hrr0427ra0,421.0,H,4,17440,17441,17442,0.42167055591388175,"LINESTRING (5.411124223231454 52.1880077563613, 5.415055460234906 52.18508800799008)",sensor:meetvak_171,MeasurementSection,5.41308984173318,52.186547882175695
4704,0061hrl0441ra0,RWS01_MONIBAS_0061hrl0441ra0,624.0,H,4,14110,14111,14112,0.6246167082561583,"LINESTRING (5.136606966089062 52.32448612414075, 5.1335316 52.3229422, 5.1315209 52.3220075, 5.1309137 52.3217416, 5.1298677 52.3213223, 5.12930690063308 52.321102401555116)",sensor:meetvak_172,MeasurementSection,5.132986636203388,52.32272870448765
4703,0161hrl0582ra0,RWS01_MONIBAS_0161hrl0582ra0,365.0,H,4,14107,14108,14109,0.36503883863066644,"LINESTRING (4.71844048413515 51.60832452831047, 4.718039701018023 51.6089510036651, 4.716446001016525 51.61127020366664, 4.716392315796899 51.61134751330262)",sensor:meetvak_173,MeasurementSection,4.717424712845986,51.609841539016266
4702,0061hrr0529ra0,RWS01_MONIBAS_0061hrr0529ra0,283.0,H,4,14104,14105,14106,0.2830134252136342,"LINESTRING (5.250572121958515 52.35333494823531, 5.250579201586711 52.353336404128015, 5.251463401587602 52.353534804128095, 5.252012501588155 52.35366870412816, 5.252511201588658 52.35379550412822, 5.252928901589081 52.35390360412829, 5.253588201589747 52.35408820412839, 5.254383593753901 52.354340032781)",sensor:meetvak_174,MeasurementSection,5.252486523505646,52.35380518793936
4701,0121hrr0376ra0,RWS01_MONIBAS_0121hrr0376ra0,535.0,H,4,14101,14102,14103,0.5350207389675061,"LINESTRING (4.78859185449627 52.065042005677945, 4.7910461 52.0648998, 4.7923094 52.0648266, 4.7926177 52.064809, 4.796360317014848 52.06459555874335)",sensor:meetvak_175,MeasurementSection,4.792476035055969,52.06481790026948
4700,0161hrl0211ra0,RWS01_MONIBAS_0161hrl0211ra0,498.0,H,4,14098,14099,14100,0.4988995345169834,"LINESTRING (4.544207243502782 51.902213816224055, 4.5424124 51.9047376, 4.542151 51.9051102, 4.541296840545562 51.906320714466666)",sensor:meetvak_176,MeasurementSection,4.54275008168627,51.90426587743993
4699,0021hrl2225ra0,RWS01_MONIBAS_0021hrl2225ra0,598.0,H,4,14095,14096,14097,0.5986738854411241,"LINESTRING (5.873352425148068 51.11773024820489, 5.875431302170349 51.11878210331982, 5.877604902172587 51.11985690332052, 5.880058597366016 51.12106850025022)",sensor:meetvak_177,MeasurementSection,5.8767019955680855,51.119406407898744
4698,0101hrl0330ra1,RWS01_MONIBAS_0101hrl0330ra1,352.0,H,4,14092,14093,14094,0.35220664965428217,"LINESTRING (4.899663211669341 52.423872885939815, 4.899284 52.4239674, 4.8987572 52.4240969, 4.89825 52.4242141, 4.8972376 52.4244291, 4.8956152 52.4247067, 4.894728593771655 52.42480764956761)",sensor:meetvak_178,MeasurementSection,4.89720687322616,52.42439991489033
